requests,slo_attainment,throughput_qps,e2e_p50_ms,e2e_p95_ms,e2e_p99_ms,queue_p95_ms,mean_batch_size,mean_r,estimated_accuracy_pct,scheduler_overhead_mean_us,scheduler_overhead_p95_us,seed,pattern,load_factor,offered_qps,deadline_factor,deadline_ms,policy,epsilon_pp
5000,0.8326,463.27817609222944,20.884129056640404,2455.6410277756277,3449.415194724329,2449.935394278389,3.37609723160027,0.0,75.17964000000002,14.81005874409183,17.964,84,onoff,0.6,759.9872061181119,8,45.93587112426758,static_pomt,1.0
5000,1.0,703.1950622073198,16.042951847940685,26.336029922829574,33.36191057192306,15.250228496484459,6.20347394540943,40.96,74.70872000000001,1399.2558436724564,1479.379,84,onoff,0.6,759.9872061181119,8,45.93587112426758,decoupled,1.0
5000,1.0,703.1950622073198,16.042951847940685,26.336029922829574,33.36191057192306,15.250228496484459,6.20347394540943,40.96,74.70872000000001,3991.3082878411906,6917.09375,84,onoff,0.6,759.9872061181119,8,45.93587112426758,joint_full,1.0
5000,1.0,703.1950622073198,16.042951847940685,26.336029922829574,33.36191057192306,15.250228496484459,6.20347394540943,40.96,74.70872000000001,4117.7507903225805,6888.43175,84,onoff,0.6,759.9872061181119,8,45.93587112426758,cliffserve,1.0
5000,0.001,175.03240624323107,11136.467759340103,22343.594085471745,23058.56445556603,22337.88438164484,1.0006003602161297,0.0,75.10008,16.011865119071444,16.541,84,onoff,0.8,1013.3162748241492,2,11.483967781066895,dense,1.0
5000,0.001,175.03240624323107,11136.467759340103,22343.594085471745,23058.56445556603,22337.88438164484,1.0006003602161297,0.0,75.10008,17.409950170102064,17.944,84,onoff,0.8,1013.3162748241492,2,11.483967781066895,static_pomt,1.0
5000,0.001,175.03240624323107,11136.467759340103,22343.594085471745,23058.56445556603,22337.88438164484,1.0006003602161297,0.0,75.10008,1396.2801532919752,1479.038,84,onoff,0.8,1013.3162748241492,2,11.483967781066895,decoupled,1.0
5000,0.001,175.03240624323107,11136.467759340103,22343.594085471745,23058.56445556603,22337.88438164484,1.0006003602161297,0.0,75.10008,6924.199631578947,6996.478,84,onoff,0.8,1013.3162748241492,2,11.483967781066895,joint_full,1.0
5000,0.001,175.03240624323107,11136.467759340103,22343.594085471745,23058.56445556603,22337.88438164484,1.0006003602161297,0.0,75.10008,6912.784281168701,6984.3022,84,onoff,0.8,1013.3162748241492,2,11.483967781066895,cliffserve,1.0
5000,0.0106,176.46197419686843,10904.821583717163,22111.573419587727,22826.880693134884,22105.850040309542,1.0090817356205852,0.0,75.10104000000001,15.947607265388497,16.381,84,onoff,0.8,1013.3162748241492,4,22.96793556213379,dense,1.0
5000,0.0106,176.46197419686843,10904.821583717163,22111.573419587727,22826.880693134884,22105.850040309542,1.0090817356205852,0.0,75.10104000000001,17.322641977800203,17.813,84,onoff,0.8,1013.3162748241492,4,22.96793556213379,static_pomt,1.0
5000,0.0106,176.46197419686843,10904.821583717163,22111.573419587727,22826.880693134884,22105.850040309542,1.0090817356205852,0.0,75.10104000000001,1421.0930296670028,1476.028,84,onoff,0.8,1013.3162748241492,4,22.96793556213379,decoupled,1.0
